created_time,id,pre_processed_message,message_min_processed,shares,status_type,full_picture,reactions_like,reactions_haha,reactions_wow,reactions_sad,reactions_angry,reactions_love,has_textual_message,author
2019-05-05T18:04:27+0000,1216504185136925_2176596542461013,violencia atenta contra futuro juventude portanto pais,esta violencia atenta contra o futuro de nossa juventude e portanto do pais !,415,mobile_status_update,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/p720x720/59844757_348086955848070_3658024981738029056_o.jpg?_nc_cat=109&_nc_sid=110474&_nc_ohc=kDFDajYq6uEAX-a54uW&_nc_ht=scontent.fplu2-1.fna&_nc_tp=6&oh=20b9e7d68072f04ce921dc7c594cd37b&oe=5EB86E41,5362,55,43,8,5,881,True,ciro
2019-05-05T11:56:17+0000,1216504185136925_2176096102511057,desemprego crescendo consumo familias caindo preco gas subindo desastre atras outro brasileiros seguem sendo assaltados sempre disse politica precos ruinosa pobres prejudicados importante populacao brasileira saiba poderia ser diferente garantindo matriz custos absolutamente transparente fazendo preco justo levando conta todos gastos ainda garantindo lucro linha competidores estrangeiros governo pretende vao continuar transferindo suado dinheiro brasileiros bancos cada ano lucram,desemprego crescendo consumo das familias caindo e o preco do gas subindo ! e um desastre atras do outro ! os brasileiros seguem sendo assaltados . como sempre disse essa politica de precos e ruinosa . os mais pobres sao os mais prejudicados ! e importante que a populacao brasileira saiba que poderia ser diferente garantindo uma matriz de custos absolutamente transparente fazendo um preco justo levando em conta todos os gastos e ainda garantindo um lucro em linha com os competidores estrangeiros . mas nao e isso que esse governo pretende . vao continuar transferindo o suado dinheiro dos brasileiros para os bancos que a cada ano lucram mais .,2359,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQC68ci1cTJchsco&url=https%3A%2F%2Fconteudo.imguol.com.br%2F2013%2F10%2F11%2Fmidia-indoor-cotidiano-eocnomia-fogao-cozinhar-cozinha-fogo-boca-energia-chama-gas-natural-botijao-aumento-alta-preco-comida-alimentacao-alimento-1381499390162_615x300.jpg&_nc_hash=AQAot4JZ3A_cEWr4,4607,94,31,886,568,24,True,ciro
2019-05-03T16:39:05+0000,1216504185136925_2173079989479335,outros lugares bastou suborno,em outros lugares bastou o suborno ...,5765,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQCrwT2QcLVQFQ-p&url=https%3A%2F%2Fogimg.infoglobo.com.br%2Fin%2F23470481-056-c69%2FFT1086A%2F652%2FAndrew-McCabe-durante-conferencia-em-2017.jpg&_nc_hash=AQCKBoSp4smEmVjS,5194,335,88,331,113,24,True,ciro
2019-04-30T23:22:01+0000,1216504185136925_2168973423223325,associome luto tristeza morte beth carvalho brasil perde grande artista nesta hora tantos retrocessos luta popular perde militante lucida corajosa,associo-me ao luto e tristeza pela morte de beth carvalho . o brasil perde uma grande artista e nesta hora de tantos retrocessos a luta popular perde uma militante lucida e corajosa !,66,mobile_status_update,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/p720x720/59295089_2414320885269454_625277341999824896_o.png?_nc_cat=104&_nc_sid=8024bb&_nc_ohc=gzB9W9z6EhwAX-wUj0Z&_nc_ht=scontent.fplu2-1.fna&oh=84cfce4b51e6687ea6547ef23c7cdb81&oe=5EB85552,1381,1,1,170,1,110,True,ciro
2019-04-30T09:49:46+0000,1216504185136925_2168081703312497,tudo vira cancer criancas canalhas governo licenciam,tudo isto vira cancer em criancas ... canalhas os que no governo licenciam isto .,2104,shared_story,https://external.fplu2-1.fna.fbcdn.net/safe_image.php?d=AQCh3b6Y4qDj0IIS&url=https%3A%2F%2Fwww.opovo.com.br%2F_midias%2Fjpg%2F2018%2F07%2F26%2F2l3a5494_0101-47969.jpg&_nc_hash=AQCpnGmZMLUwG1AO,2842,12,25,475,750,4,True,ciro
2019-04-27T23:35:55+0000,1216504185136925_2164489753671692,hoje aniversario irmao orgulho amigo referencia luta dedicacao cid gomes mudou historia ceara revolucionou educacao enfrentou bandidos dominaram congresso nacional hoje faz grande trabalho senado federal parabens,hoje e aniversario do meu irmao meu orgulho meu amigo referencia de luta e dedicacao . cid gomes mudou a historia do ceara revolucionou a educacao enfrentou bandidos que dominaram o congresso nacional e hoje faz grande trabalho no senado federal . parabens !,296,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/58382027_2164489167005084_6815016503407017984_n.jpg?_nc_cat=100&_nc_sid=110474&_nc_ohc=i_fGXK7oZq4AX94uHQJ&_nc_ht=scontent.fplu2-1.fna&oh=3fe16585177cc328e5561dd926455bf0&oe=5EB75BB1,5513,47,33,0,3,539,True,ciro
2019-04-26T20:31:11+0000,1216504185136925_2162790680508266,sigo alertando desemprego crescendo inadimplencia crescendo consumo familias caindo inclusive itens basicos industrias comercios fechando previdencia ameacada bancos lucrando lucrando lucrando resultado decadas entrega economia especulacao bancos atual governo assim anteriores projeto cenario tende piorar vamos seguir lutando,sigo alertando : desemprego crescendo inadimplencia crescendo consumo das familias caindo ( inclusive de itens basicos ) industrias e comercios fechando previdencia ameacada ... e os bancos lucrando lucrando e lucrando . e resultado de decadas de entrega da nossa economia a especulacao e aos bancos ! o atual governo assim como os anteriores nao tem projeto e o cenario so tende a piorar . vamos seguir lutando !,534,added_photos,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/s720x720/58445107_2162779807176020_8769720750484488192_n.jpg?_nc_cat=109&_nc_sid=110474&_nc_ohc=UyI47DaBKXgAX_ZLEYi&_nc_ht=scontent.fplu2-1.fna&_nc_tp=7&oh=fa0b0a2ce62673260aa5c5860ad4176e&oe=5EB6D678,1928,10,7,216,107,6,True,ciro
2019-04-24T19:49:43+0000,1216504185136925_2159761754144492, , ,27,mobile_status_update,https://scontent.fplu2-1.fna.fbcdn.net/v/t15.5256-10/57487198_841380472881829_639155214556856320_n.jpg?_nc_cat=106&_nc_sid=ad6a45&_nc_ohc=-9BjkJraMWEAX8eteSf&_nc_ht=scontent.fplu2-1.fna&oh=74802feae3adf245942339ac5d8cfd5e&oe=5EB8FFA8,290,2,0,8,0,16,False,ciro
2019-04-24T17:23:31+0000,1216504185136925_2159600540827280,resultado adverso comissao constituicao justica revela algumas coisas evidencia outras evidencia esmagadora maioria congresso nacional favoravel agenda sacrificar pobres classe media atender avassalador poder baroes financeiros apesar todos deputados terem sido eleitos maiorias pobres voto consequencia oposicao apesar diferencas profundas votou vacilar unida conclusao mobilizacao ruas apelo popular cada deputado situacao prejuizo pode ser fatal unica categoria conseguido algum respeito governo caminhoneiros porque lutando,este resultado adverso na comissao de constituicao e justica revela algumas coisas e evidencia outras . a evidencia : a esmagadora maioria do congresso nacional e favoravel a agenda de sacrificar os mais pobres e a classe media para atender ao avassalador poder dos baroes financeiros apesar de todos os deputados terem sido eleitos pelas maiorias pobres . ou seja voto tem consequencia ! a oposicao apesar de nossas diferencas profundas votou sem vacilar e unida . conclusao : se nao houver mobilizacao nas ruas e um apelo popular sobre cada deputado da situacao o prejuizo pode ser fatal ! a unica categoria que tem conseguido algum respeito do governo e a dos caminhoneiros . por que ? porque esta lutando !,357,mobile_status_update,https://scontent.fplu2-1.fna.fbcdn.net/v/t1.0-9/p720x720/57882389_2404458466255696_5205164844201803776_o.png?_nc_cat=104&_nc_sid=8024bb&_nc_ohc=Y3BMR8F2IK4AX8cLf01&_nc_ht=scontent.fplu2-1.fna&oh=fa3a4670de115e17d6b18af3764ded91&oe=5EB6A8B5,2366,37,4,166,113,17,True,ciro
2019-04-23T12:45:33+0000,1216504185136925_294263598182368,debate dias governo bolsonaro analise perspectivas marina silva ciro gomes randolfe rodrigues cid gomes participe enviando perguntas hashtag debatedias,debate 100 dias de governo bolsonaro : analise e perspectivas com marina silva ciro gomes randolfe rodrigues e cid gomes . participe enviando perguntas com a hashtag # debate100dias .,1288,added_video,https://scontent.fplu2-1.fna.fbcdn.net/v/t15.5256-10/56936195_294263888182339_6177632017966956544_n.jpg?_nc_cat=104&_nc_sid=ad6a45&_nc_ohc=YvE3PIHDXp0AX_qmCg7&_nc_ht=scontent.fplu2-1.fna&oh=a4e55e110a6ee9215bfb6c8578af713b&oe=5EB93C2E,2353,80,35,14,36,786,True,ciro
